Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
agrest3,io.agrest.jaxrs3,AgJaxrsFeatureBuilder,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
agrest3,io.agrest.jaxrs3,AgJaxrsFeature_FeatureProviderTest,Law of Demeter violation,The tool detected the smell in this method (feature) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.jaxrs3.AgJaxrsFeatureBuilder.feature; io.agrest.jaxrs3.AgJaxrsFeature.builder
agrest3,io.agrest.jaxrs3,AgJaxrsFeature_FeatureProviderTest,Law of Demeter violation,The tool detected the smell in this method (doNotAutoLoadFeatures) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.jaxrs3.AgJaxrsFeature.builder; io.agrest.jaxrs3.AgJaxrsFeatureBuilder.doNotAutoLoadFeatures
agrest3,io.agrest.jaxrs3,AgJaxrsFeature_FeatureProviderTest,Law of Demeter violation,The tool detected the smell in this method (inRuntime) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.AgRuntime.shutdown; io.agrest.jaxrs3.AgJaxrsFeature.getRuntime
agrest3,io.agrest.jaxrs3,AgRuntimeBuilder_ExceptionMappersIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3,AgRuntimeBuilder_ExceptionMappersIT.TestAgExceptionMapper,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3,AgRuntimeBuilder_ExceptionMappersIT.TestExceptionMapper,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3,AgRuntimeBuilder_ExceptionMappersIT.TestException,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3,TestFeatureProvider.TestFeature,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3,TestFeatureProvider.RegisteredByFeature,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.provider,DataResponseWriter,Law of Demeter violation,The tool detected the smell in this method (writeTo) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.encoder.EncodingPolicy.skipNullProperties; io.agrest.jaxrs3.provider.DataResponseWriter.getEncodingPolicy
agrest3,io.agrest.jaxrs3.provider,DataResponseWriter,Law of Demeter violation,The tool detected the smell in this method (writeTo) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.jackson.IJacksonService.outputJson; io.agrest.jaxrs3.provider.DataResponseWriter.getJacksonService
agrest3,io.agrest.jaxrs3.provider,DataResponseWriter,Law of Demeter violation,The tool detected the smell in this method (writeData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.DataResponse.getEncoder; io.agrest.encoder.Encoder.encode
agrest3,io.agrest.jaxrs3.provider,EntityUpdateCollectionReader,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.jaxrs3.provider.EntityUpdateReaderProcessor
agrest3,io.agrest.jaxrs3.provider,EntityUpdateReader,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: io.agrest.jaxrs3.provider.EntityUpdateReaderProcessor
agrest3,io.agrest.jaxrs3.provider,SimpleResponseWriter,Law of Demeter violation,The tool detected the smell in this method (writeTo) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.runtime.jackson.IJacksonService.outputJson; io.agrest.jaxrs3.provider.SimpleResponseWriter.getJacksonService
agrest3,io.agrest.jaxrs3.provider,JaxrsAgExceptionMapperIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.GET,BasicIT,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
agrest3,io.agrest.jaxrs3.GET,BasicIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.GET,ConditionalRequestIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.GET,DataResponseIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.GET,DataResponseIT.X,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.GET,DataResponseIT.Y,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.GET,DataResponseWrappedInJaxRsIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.GET,DataResponseWrappedInJaxRsIT.X,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.GET,ExceptionIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.GET,SimpleResponseIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.GET,SimpleResponseWrappedInJaxRsIT.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.junit,AgPojoTester,Law of Demeter violation,The tool detected the smell in this method (entity) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.jaxrs3.junit.AgPojoTester.runtime; io.agrest.meta.AgSchema.getEntity
agrest3,io.agrest.jaxrs3.junit,AgPojoTester.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.junit,PojoRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (doFetchData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.id.AgObjectId.asMap; io.agrest.runtime.processor.select.SelectContext.getId
agrest3,io.agrest.jaxrs3.junit,PojoRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (doFetchData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest3,io.agrest.jaxrs3.junit,PojoRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (doFetchData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getOrderings; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest3,io.agrest.jaxrs3.junit,PojoRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (doFetchData) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.ResourceEntity.getAgEntity; io.agrest.runtime.processor.select.SelectContext.getEntity
agrest3,io.agrest.jaxrs3.junit,PojoRootDataResolver,Law of Demeter violation,The tool detected the smell in this method (toComparator) because the method voilates the law of Demeter. The long chain of method invocations is : io.agrest.reader.DataReader.read; io.agrest.meta.AgAttribute.getDataReader
agrest3,io.agrest.jaxrs3.junit.pojo,P8,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: STRING_SET; NUMBER_LIST; WILDCARD_COLLECTION; GENERIC_COLLECTION; BOOLEANS; DOUBLES; CHARACTERS
agrest3,io.agrest.jaxrs3.openapi,AgSwaggerModule.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.openapi,EntityTest.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.openapi,EntityTest.P3,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.openapi,EntityTest.P4,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.openapi,EntityTest.P5,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.openapi,EntityTest.P6,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.openapi,EntityTest.P8,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.openapi,EntityUpdateTest.Resource,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.openapi,EntityUpdateTest.P4,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.openapi,EntityUpdateTest.P5,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.openapi,EntityUpdateTest.P6,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
agrest3,io.agrest.jaxrs3.openapi,EntityUpdateTest.P7,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
